GEOID,place_name,prop_white,med_income_k
36047052500,"New York, NY",0.6779999999999999,17.189
36047052600,"New York, NY",0.41100000000000003,59.278
36047052700,"New York, NY",0.179,27.829
36047052800,"New York, NY",0.507,81.438
36047052900,"New York, NY",0.893,31.685
36047053000,"New York, NY",0.6859999999999999,40.833
36047053100,"New York, NY",0.912,35.75
36047053200,"New York, NY",0.627,57.692
36047053300,"New York, NY",0.958,21.633000000000006
36047053400,"New York, NY",0.594,23.832
36047053500,"New York, NY",0.927,20.441
36047053700,"New York, NY",0.92,23.207
36047053800,"New York, NY",0.727,26.571
36047053900,"New York, NY",0.81,23.125
36047054200,"New York, NY",0.787,39.615
36047054300,"New York, NY",0.455,81.583
36047054400,"New York, NY",0.825,58.145
36047054500,"New York, NY",0.649,15.588
36047054600,"New York, NY",0.8740000000000001,36.731
36047054700,"New York, NY",0.703,39.83
36047054800,"New York, NY",0.862,61.742
36047054900,"New York, NY",0.74,62.19600000000001
36047055000,"New York, NY",0.777,43.975
36047055100,"New York, NY",0.402,62.295
36047055200,"New York, NY",0.67,39.178
36047055300,"New York, NY",0.632,74.559
36047055400,"New York, NY",0.754,50.317
36047055500,"New York, NY",0.626,107.539
36047055600,"New York, NY",0.872,49.456
36047055700,"New York, NY",0.75,85.956
36047055800,"New York, NY",0.754,53.506
36047056000,"New York, NY",0.805,47.317
36047056100,"New York, NY",0.8220000000000001,78.514
36047056200,"New York, NY",0.856,69.167
36047056300,"New York, NY",0.635,53.807
36047056400,"New York, NY",0.833,71.399
36047056500,"New York, NY",0.7879999999999999,79.851
36047056600,"New York, NY",0.539,56.438
36047056800,"New York, NY",0.68,82.292
36047056900,"New York, NY",0.738,71.60300000000002
36047057000,"New York, NY",0.65,62.653
36047057100,"New York, NY",0.932,60.75
36047057200,"New York, NY",0.131,19.933
36047057300,"New York, NY",0.7979999999999999,60.78100000000001
36047057400,"New York, NY",0.504,90.263
36047057500,"New York, NY",0.7120000000000001,63.026
36047057600,"New York, NY",0.625,63.98
36047057800,"New York, NY",0.534,40.577
36047057900,"New York, NY",0.64,47.143
36047058000,"New York, NY",0.374,39.311
36047058200,"New York, NY",0.54,40.046
36047058400,"New York, NY",0.647,55.786
36047058600,"New York, NY",0.341,53.636
36047058800,"New York, NY",0.688,67.833
36047058900,"New York, NY",0.7959999999999999,83.75
36047059000,"New York, NY",0.38299999999999995,49.063
36047059100,"New York, NY",0.81,66.693
36047059200,"New York, NY",0.615,54.067
36047059300,"New York, NY",0.784,62.708
36047059401,"New York, NY",0.693,47.593
36047059402,"New York, NY",0.7390000000000001,68.75
36047059600,"New York, NY",0.9159999999999999,66.172
36047059800,"New York, NY",0.726,65.637
36047060000,"New York, NY",0.8220000000000001,50.433
36047060600,"New York, NY",0.721,26.296
36047060800,"New York, NY",0.838,55.4
36047061002,"New York, NY",0.956,61.08
36047061003,"New York, NY",0.303,46.217
36047061004,"New York, NY",0.8809999999999999,21.22
36047061200,"New York, NY",1.0,67.813
36047061600,"New York, NY",0.9470000000000001,89.06299999999997
36047062000,"New York, NY",0.971,95.909
36047062200,"New York, NY",0.847,52.036
36047062600,"New York, NY",0.596,41.667
36047062800,"New York, NY",0.8859999999999999,65.313
36047063200,"New York, NY",0.769,53.094
36047063600,"New York, NY",0.9079999999999999,91.136
36047063800,"New York, NY",0.745,72.527
36047064000,"New York, NY",0.732,90.833
36047064200,"New York, NY",0.852,60.863
36047064400,"New York, NY",0.6920000000000001,90.714
36047064600,"New York, NY",0.7040000000000001,79.926
36047064800,"New York, NY",0.575,62.232
36047065000,"New York, NY",0.41200000000000003,66.07600000000001
36047065200,"New York, NY",0.8029999999999999,97.0
36047065400,"New York, NY",0.775,91.667
36047065600,"New York, NY",0.733,92.882
36047065800,"New York, NY",0.902,75.417
36047066000,"New York, NY",0.759,80.278
36047066200,"New York, NY",0.654,85.066
36047067000,"New York, NY",0.247,62.045
36047067200,"New York, NY",0.10800000000000001,61.84
36047067400,"New York, NY",0.21100000000000002,72.143
36047067600,"New York, NY",0.078,70.708
36047067800,"New York, NY",0.115,79.673
36047068000,"New York, NY",0.105,66.0
36047068200,"New York, NY",0.191,79.199
36047068600,"New York, NY",0.439,48.542
36047068800,"New York, NY",0.368,86.56299999999997
36047069000,"New York, NY",0.149,76.25
36047069200,"New York, NY",0.126,83.26100000000002
36047069601,"New York, NY",0.475,48.971
36047069602,"New York, NY",0.5589999999999999,93.281
36047069800,"New York, NY",0.8220000000000001,67.391
36047070000,"New York, NY",0.961,58.971
36047070201,"New York, NY",0.945,52.083
36047070600,"New York, NY",0.9279999999999999,85.069
36047072000,"New York, NY",0.068,64.286
36047072200,"New York, NY",0.008,60.333
36047072400,"New York, NY",0.013000000000000001,81.818
36047072600,"New York, NY",0.026000000000000002,79.183
36047072800,"New York, NY",0.071,51.99100000000001
36047073000,"New York, NY",0.038,84.583
36047073200,"New York, NY",0.027999999999999997,71.016
36047073400,"New York, NY",0.035,76.971
36047073600,"New York, NY",0.11199999999999999,42.264
36047073800,"New York, NY",0.33399999999999996,60.859
36047074000,"New York, NY",0.08,52.669
36047074200,"New York, NY",0.409,75.727
36047074400,"New York, NY",0.848,98.269
36047074600,"New York, NY",0.6709999999999999,82.18799999999997
36047074800,"New York, NY",0.7490000000000001,54.219
36047075000,"New York, NY",0.809,51.912
36047075200,"New York, NY",0.982,72.679
36047075400,"New York, NY",0.997,93.472
36047075600,"New York, NY",0.81,66.09
36047075800,"New York, NY",0.857,83.015
36047076000,"New York, NY",0.865,45.288
36047076200,"New York, NY",0.4920000000000001,47.519
36047076400,"New York, NY",0.344,50.773
36047076600,"New York, NY",0.075,57.773
36047076800,"New York, NY",0.7809999999999999,51.875
36047077000,"New York, NY",0.12,55.264
36047077200,"New York, NY",0.4320000000000001,56.786
36047077400,"New York, NY",0.15,50.463
36047077600,"New York, NY",0.027999999999999997,57.375
36047078000,"New York, NY",0.03,80.99600000000002
36047078200,"New York, NY",0.005,48.807
36047078400,"New York, NY",0.013000000000000001,89.68799999999997
36047078600,"New York, NY",0.040999999999999995,40.378
36047078800,"New York, NY",0.006999999999999999,40.202
36047079000,"New York, NY",0.02,41.096
36047079200,"New York, NY",0.003,33.931999999999995
36047079400,"New York, NY",0.003,35.082
36047079601,"New York, NY",0.175,44.13800000000001
36047079602,"New York, NY",0.03,38.243
36047079801,"New York, NY",0.187,52.042
36047079802,"New York, NY",0.145,50.917
36047080000,"New York, NY",0.163,51.52
36047080200,"New York, NY",0.065,42.652
36047080400,"New York, NY",0.068,32.978
36047080600,"New York, NY",0.415,41.167
36047080800,"New York, NY",0.069,11.012
36047081000,"New York, NY",0.052000000000000005,48.239
36047081400,"New York, NY",0.003,40.993
36047081600,"New York, NY",0.012,45.573
36047081800,"New York, NY",0.031,45.556
36047082000,"New York, NY",0.021,42.458
36047082200,"New York, NY",0.031,39.606
36047082400,"New York, NY",0.018000000000000002,40.938
36047082600,"New York, NY",0.006999999999999999,37.708
36047082800,"New York, NY",0.01,51.05
36047083000,"New York, NY",0.002,47.403
36047083200,"New York, NY",0.048,63.0
36047083400,"New York, NY",0.057,75.819
36047083600,"New York, NY",0.013000000000000001,54.286
36047083800,"New York, NY",0.049,77.667
36047084000,"New York, NY",0.084,52.804
36047084600,"New York, NY",0.013999999999999999,57.125
36047084800,"New York, NY",0.001,51.923
36047085000,"New York, NY",0.021,64.831
36047085400,"New York, NY",0.0,40.481
36047085600,"New York, NY",0.005,51.875
36047085800,"New York, NY",0.028999999999999998,47.67
36047086000,"New York, NY",0.0,40.963
36047086200,"New York, NY",0.0,40.385
36047086400,"New York, NY",0.0,62.798
36047086600,"New York, NY",0.006,42.179
36047086800,"New York, NY",0.045,40.732
36047087000,"New York, NY",0.012,35.606
36047087200,"New York, NY",0.003,38.604
36047087401,"New York, NY",0.028999999999999998,25.727
36047087600,"New York, NY",0.244,39.784
36047087800,"New York, NY",0.006,44.375
36047088000,"New York, NY",0.036000000000000004,55.085
36047088200,"New York, NY",0.0,45.072
36047088400,"New York, NY",0.023,37.446
36047088600,"New York, NY",0.002,37.42
36047088800,"New York, NY",0.017,39.049
36047089000,"New York, NY",0.027999999999999997,29.0
36047089200,"New York, NY",0.004,22.293000000000006
36047089400,"New York, NY",0.033,41.908
36047089600,"New York, NY",0.017,34.535
36047089800,"New York, NY",0.009000000000000001,39.028
36047090000,"New York, NY",0.006999999999999999,28.154
36047090200,"New York, NY",0.004,46.987
36047090600,"New York, NY",0.024,18.768
36047090800,"New York, NY",0.013000000000000001,13.235
36047091000,"New York, NY",0.002,11.761
36047091200,"New York, NY",0.006999999999999999,19.427
36047091600,"New York, NY",0.006,27.639
36047091800,"New York, NY",0.0,31.447
36047092000,"New York, NY",0.004,33.21
36047092200,"New York, NY",0.008,44.375
36047092400,"New York, NY",0.0,37.991
36047092800,"New York, NY",0.004,50.788
36047093000,"New York, NY",0.001,58.289
36047093200,"New York, NY",0.015,77.75
36047093400,"New York, NY",0.019,52.379
36047093600,"New York, NY",0.0,78.063
36047093800,"New York, NY",0.022000000000000002,32.868
36047094401,"New York, NY",0.009000000000000001,59.62
36047094402,"New York, NY",0.04,27.65
36047094600,"New York, NY",0.027000000000000003,61.75
36047095000,"New York, NY",0.031,73.75
36047095400,"New York, NY",0.011000000000000001,64.143
36047095600,"New York, NY",0.040999999999999995,65.944
36047095800,"New York, NY",0.034,70.378
36047096200,"New York, NY",0.057,67.063
36047096400,"New York, NY",0.039,51.563
36047096600,"New York, NY",0.079,74.345
36047096800,"New York, NY",0.153,59.417
36047097000,"New York, NY",0.134,75.781
36047097400,"New York, NY",0.06,65.339
36047098200,"New York, NY",0.002,21.156
36047098400,"New York, NY",0.011000000000000001,82.625
36047098600,"New York, NY",0.004,66.633
36047098800,"New York, NY",0.07400000000000001,53.854
36047099000,"New York, NY",0.009000000000000001,58.681
36047099200,"New York, NY",0.07400000000000001,68.523
36047099400,"New York, NY",0.042,67.01899999999999
36047099600,"New York, NY",0.035,77.611
36047099800,"New York, NY",0.036000000000000004,67.569
36047100400,"New York, NY",0.055,68.953
36047100600,"New York, NY",0.022000000000000002,59.0
36047100800,"New York, NY",0.11800000000000001,59.375
36047101000,"New York, NY",0.043,61.033
36047101200,"New York, NY",0.066,64.811
36047101400,"New York, NY",0.032,70.833
36047101600,"New York, NY",0.046,97.679
36047101800,"New York, NY",0.039,85.38799999999998
36047102000,"New York, NY",0.1,94.405
36047102200,"New York, NY",0.071,53.984
36047102400,"New York, NY",0.053,57.533
36047102600,"New York, NY",0.026000000000000002,69.574
36047102800,"New York, NY",0.019,70.92399999999998
36047103400,"New York, NY",0.136,17.092
36047105801,"New York, NY",0.266,27.552
36047105804,"New York, NY",0.22899999999999998,27.724
36047107000,"New York, NY",0.025,66.563
36047107800,"New York, NY",0.025,60.319
36047109800,"New York, NY",0.063,45.714
36047110400,"New York, NY",0.017,34.462
36047110600,"New York, NY",0.0,27.846
36047111000,"New York, NY",0.006,20.675
36047111600,"New York, NY",0.037000000000000005,36.463
36047111800,"New York, NY",0.015,30.564
36047112000,"New York, NY",0.016,26.719
36047112200,"New York, NY",0.052000000000000005,29.95
36047112400,"New York, NY",0.001,40.58
36047112600,"New York, NY",0.034,38.902
36047112800,"New York, NY",0.023,38.235
36047113000,"New York, NY",0.004,28.5
36047113200,"New York, NY",0.0,53.587
36047113400,"New York, NY",0.008,17.308
36047114201,"New York, NY",0.111,37.048
36047114202,"New York, NY",0.022000000000000002,36.333
36047114400,"New York, NY",0.009000000000000001,24.333
36047114600,"New York, NY",0.040999999999999995,31.477
36047115000,"New York, NY",0.016,33.438
36047115200,"New York, NY",0.013999999999999999,27.155
36047115600,"New York, NY",0.002,14.154000000000002
36047115800,"New York, NY",0.011000000000000001,43.806
36047116000,"New York, NY",0.0,24.766
36047116200,"New York, NY",0.002,46.463
36047116400,"New York, NY",0.015,38.137
36047116600,"New York, NY",0.028999999999999998,30.06
36047116800,"New York, NY",0.026000000000000002,26.921
36047117000,"New York, NY",0.038,37.463
36047117201,"New York, NY",0.040999999999999995,48.897
36047117202,"New York, NY",0.040999999999999995,45.938
36047117400,"New York, NY",0.028999999999999998,49.472
36047117601,"New York, NY",0.037000000000000005,43.0
36047117602,"New York, NY",0.048,31.543000000000006
36047117800,"New York, NY",0.018000000000000002,36.555
36047118201,"New York, NY",0.068,35.789
36047118202,"New York, NY",0.07400000000000001,43.385
36047118400,"New York, NY",0.075,47.20399999999999
36047118600,"New York, NY",0.052000000000000005,42.44600000000001
36047118800,"New York, NY",0.025,26.962
36047119000,"New York, NY",0.049,31.926
36047119200,"New York, NY",0.02,29.087
36047119400,"New York, NY",0.0,37.981
36047119600,"New York, NY",0.015,33.043
36047119800,"New York, NY",0.03,37.938
36047120000,"New York, NY",0.09,31.599
36047120200,"New York, NY",0.078,46.944
36047120800,"New York, NY",0.013999999999999999,33.991
36047121000,"New York, NY",0.024,16.942999999999998
36047121400,"New York, NY",0.022000000000000002,17.839000000000006
36047122000,"New York, NY",0.0,38.665
36047123700,"New York, NY",0.792,29.328000000000007
36047150200,"New York, NY",0.6920000000000001,99.637
36047152200,"New York, NY",0.46799999999999997,88.75
36061000201,"New York, NY",0.122,23.036
36061000202,"New York, NY",0.247,29.418000000000006
36061000600,"New York, NY",0.046,18.944000000000006
36061000700,"New York, NY",0.6859999999999999,114.519
36061000800,"New York, NY",0.078,24.366
36061000900,"New York, NY",0.7509999999999999,170.455
36061001001,"New York, NY",0.6759999999999999,83.259
36061001002,"New York, NY",0.044000000000000004,17.972
36061001200,"New York, NY",0.428,42.219
36061001300,"New York, NY",0.6709999999999999,122.031
36061001401,"New York, NY",0.647,78.3
36061001402,"New York, NY",0.359,26.648000000000003
36061001501,"New York, NY",0.573,75.76899999999998
36061001502,"New York, NY",0.628,134.435
36061001600,"New York, NY",0.124,30.294
36061001800,"New York, NY",0.267,48.243
36061002000,"New York, NY",0.018000000000000002,17.480999999999998
36061002100,"New York, NY",0.7290000000000001,232.266
36061002201,"New York, NY",0.146,38.235
36061002202,"New York, NY",0.52,76.25
36061002400,"New York, NY",0.092,25.467
36061002500,"New York, NY",0.008,16.333
36061002601,"New York, NY",0.26899999999999996,44.118
36061002602,"New York, NY",0.507,72.575
36061002700,"New York, NY",0.174,46.69600000000001
36061002800,"New York, NY",0.27899999999999997,34.611999999999995
36061002900,"New York, NY",0.061,35.441
36061003001,"New York, NY",0.5,71.641
36061003002,"New York, NY",0.505,46.64100000000001
36061003100,"New York, NY",0.612,164.225
36061003200,"New York, NY",0.743,67.318
36061003300,"New York, NY",0.741,219.554
36061003400,"New York, NY",0.644,72.009
36061003601,"New York, NY",0.282,45.532
36061003602,"New York, NY",0.531,68.359
36061003700,"New York, NY",0.8220000000000001,100.093
36061003800,"New York, NY",0.655,62.768
36061003900,"New York, NY",0.71,118.299
36061004000,"New York, NY",0.745,91.235
36061004100,"New York, NY",0.332,53.148
36061004200,"New York, NY",0.6890000000000001,141.921
36061004300,"New York, NY",0.593,79.345
36061004400,"New York, NY",0.732,92.267
36061004500,"New York, NY",0.732,139.955
36061004700,"New York, NY",0.841,83.125
36061004800,"New York, NY",0.6559999999999999,105.427
36061004900,"New York, NY",0.833,100.851
36061005000,"New York, NY",0.81,105.449
36061005200,"New York, NY",0.7240000000000001,169.922
36061005400,"New York, NY",0.74,145.25
36061005501,"New York, NY",0.8109999999999999,117.679
36061005502,"New York, NY",0.675,122.5
36061005600,"New York, NY",0.604,108.482
36061005700,"New York, NY",0.779,146.957
36061005800,"New York, NY",0.687,145.875
36061005900,"New York, NY",0.816,125.799
36061006000,"New York, NY",0.708,107.014
36061006100,"New York, NY",0.7809999999999999,106.607
36061006200,"New York, NY",0.478,100.293
36061006300,"New York, NY",0.825,104.94
36061006400,"New York, NY",0.75,91.461
36061006500,"New York, NY",0.758,82.35600000000002
36061006600,"New York, NY",0.518,67.267
36061006700,"New York, NY",0.8270000000000001,88.988
36061006800,"New York, NY",0.726,104.252
36061006900,"New York, NY",0.767,164.773
36061007000,"New York, NY",0.6990000000000001,92.125
36061007100,"New York, NY",0.7859999999999999,128.813
36061007200,"New York, NY",0.718,104.583
36061007300,"New York, NY",0.831,95.509
36061007400,"New York, NY",0.7040000000000001,123.654
36061007500,"New York, NY",0.85,112.885
36061007600,"New York, NY",0.522,90.417
36061007700,"New York, NY",0.826,115.577
36061007800,"New York, NY",0.6579999999999999,126.316
36061007900,"New York, NY",0.87,115.588
