GEOID,land_area,total_pop,median_age
48029131100,2006560,2684.0,30.7
48029131200,4844271,2772.0,41.4
48029131300,5346369,6586.0,37.0
48029131401,7883416,7439.0,30.6
48029131402,9621396,2750.0,35.1
48029131503,2183562,3747.0,36.8
48029131504,4081739,3391.0,38.2
48029131505,1461142,3793.0,32.9
48029131506,9771796,3259.0,28.2
48029131507,2165639,6951.0,24.8
48029131601,51565786,2768.0,36.3
48029131606,10039972,5168.0,32.9
48029131608,4884748,5631.0,29.8
48029131609,4772191,9006.0,27.9
48029131611,909410,1331.0,43.4
48029131612,2078442,1884.0,29.0
48029131615,10578011,7350.0,33.7
48029131802,124495938,5479.0,38.6
48029140100,986967,1699.0,38.9
48029140200,1923440,2655.0,42.5
48029140300,1558736,3456.0,30.1
48029140400,1536000,3702.0,35.2
48029140500,1532145,3999.0,39.1
48029140600,1207342,2641.0,32.8
48029140700,1837262,4683.0,38.5
48029140800,2127068,5602.0,30.8
48029140900,1189821,1923.0,34.9
48029141000,1797034,3593.0,35.8
48029141101,3411178,4314.0,34.4
48029141102,1532609,3464.0,33.2
48029141200,3791694,6587.0,35.3
48029141300,7569427,5820.0,33.1
48029141402,5804686,3989.0,33.2
48029141403,1796653,4055.0,37.2
48029141404,2644403,5207.0,31.2
48029141600,3384800,4970.0,28.3
48029141700,50911215,5054.0,31.1
48029141800,72842032,4699.0,30.7
48029141900,120714565,6252.0,31.6
48029150100,2444787,5424.0,33.3
48029150300,2963520,4845.0,31.0
48029150400,1418893,3595.0,41.8
48029150501,1370199,5071.0,36.8
48029150502,1338553,4231.0,33.3
48029150600,1886122,4702.0,33.9
48029150700,2220835,6093.0,34.8
48029150800,4300501,3519.0,20.3
48029150900,2754409,5768.0,41.0
48029151000,1583849,3282.0,32.2
48029151100,3463441,7129.0,38.3
48029151200,6990735,10394.0,29.9
48029151301,3533202,5913.0,33.9
48029151302,3266262,3425.0,32.9
48029151400,1876991,4760.0,31.2
48029151500,1950006,2671.0,34.4
48029151600,3083925,7340.0,34.5
48029151700,6262424,7090.0,33.3
48029151900,36266963,6269.0,29.5
48029152000,45605134,2309.0,23.5
48029152100,111642394,4897.0,36.5
48029152201,82505940,8255.0,28.8
48029160100,2492066,6615.0,29.0
48029160200,1088269,2294.0,40.2
48029160300,1764366,5416.0,36.8
48029160400,2835671,4393.0,38.7
48029160501,1380685,4048.0,22.6
48029160502,1945056,4216.0,38.1
48029160600,2200795,5156.0,30.3
48029160701,2633650,3285.0,37.2
48029160702,2935417,4808.0,40.5
48029160901,2483733,2885.0,30.6
48029160902,2590438,5131.0,29.1
48029161000,7390355,3840.0,30.4
48029161100,10119423,9631.0,33.1
48029161200,45759869,2879.0,27.5
48029161302,3411583,6121.0,24.2
48029161303,1183190,5258.0,23.4
48029161304,6523803,4440.0,23.9
48029161400,11040116,7926.0,20.6
48029161501,4048847,7907.0,29.9
48029161503,2331257,4023.0,28.7
48029161504,2153193,4685.0,27.8
48029161600,6332723,4816.0,28.3
48029161801,2208973,3829.0,33.8
48029161802,21565706,7720.0,23.4
48029161902,123220125,9797.0,31.4
48029162001,46416490,2288.0,34.1
48029170101,1128505,3874.0,31.4
48029170102,1114106,4153.0,31.0
48029170200,1730789,5419.0,32.8
48029170300,1860337,6570.0,27.0
48029170401,1300631,4278.0,27.3
48029170402,1552462,4359.0,33.7
48029170500,2051744,4511.0,39.1
48029170600,1942373,4630.0,35.0
48029170700,1845495,4846.0,29.7
48029170800,944214,1244.0,33.2
48029170900,1844410,3580.0,37.3
48029171000,1539933,6296.0,30.1
48029171100,1847465,3928.0,34.4
48029171200,2333845,4269.0,34.2
48029171301,1126423,2826.0,40.2
48029171302,1873872,4494.0,22.8
48029171401,1944801,5100.0,23.9
48029171402,2117177,5340.0,33.6
48029171501,1574236,2492.0,31.8
48029171502,2013322,5113.0,34.3
48029171601,3062640,4552.0,26.4
48029171602,8113233,3524.0,24.0
48029171700,10634963,7410.0,33.6
48029171801,2220714,5747.0,34.4
48029171802,2524781,6782.0,30.7
48029171902,7500306,11618.0,27.2
48029171903,3112666,6940.0,29.3
48029171912,8454387,6264.0,34.3
48029171913,1643006,5442.0,28.8
48029171914,2024522,5648.0,30.9
48029171915,1027172,2230.0,33.6
48029171916,5553889,8050.0,30.1
48029171917,3113319,9377.0,29.8
48029171918,8373288,5779.0,29.5
48029171919,2071058,3801.0,29.1
48029171920,5887814,9134.0,29.7
48029171921,2276865,5621.0,27.5
48029171922,2872005,3328.0,29.9
48029171923,3725074,9054.0,30.5
48029171924,4678893,5184.0,30.6
48029171925,4512321,9226.0,33.7
48029172002,55727299,9877.0,30.1
48029172003,3388070,6306.0,28.9
48029172005,5888171,5107.0,32.5
48029172007,15692902,9834.0,30.0
48029180101,2422412,4943.0,40.5
48029180102,1049556,1999.0,43.9
48029180201,2000671,4691.0,36.5
48029180202,1995406,5001.0,44.3
48029180300,2664824,4034.0,34.7
48029180400,2181682,4450.0,30.6
48029180501,3152712,4870.0,37.0
48029180503,1802501,4536.0,36.6
48029180504,1675492,4623.0,29.3
48029180602,1467529,3107.0,51.0
48029180603,941194,1726.0,32.4
48029180604,3805649,6150.0,37.7
48029180701,2912176,4095.0,37.2
48029180702,3300976,6936.0,31.7
48029180800,1759663,2292.0,33.8
48029180901,2818920,5714.0,38.8
48029180902,2983504,7474.0,33.6
48029181001,2490671,3954.0,32.6
48029181003,1697166,6013.0,27.2
48029181004,1802844,5283.0,29.6
48029181005,1096197,3743.0,29.1
48029181100,3433582,6236.0,43.6
48029181200,3786129,4521.0,46.4
48029181301,1434174,4653.0,28.3
48029181302,2540840,6022.0,29.5
48029181303,2071187,3528.0,26.3
48029181402,3648684,2341.0,29.8
48029181403,1063457,6688.0,27.8
48029181404,2656561,5070.0,30.0
48029181503,2222201,6972.0,30.2
48029181504,1649875,5945.0,27.9
48029181505,2190815,4708.0,42.0
48029181506,2414962,4382.0,37.6
48029181601,2588322,3197.0,38.7
48029181602,3727344,6302.0,34.9
48029181703,3830763,7183.0,35.1
48029181704,5765492,5773.0,34.7
48029181705,4490900,5328.0,31.8
48029181711,3743737,7947.0,36.6
48029181712,1687827,3904.0,38.8
48029181713,4184825,7687.0,33.2
48029181715,1932125,6441.0,33.0
48029181716,3866357,7233.0,27.5
48029181718,2484693,5320.0,33.9
48029181720,1973173,4783.0,34.3
48029181721,1861049,3933.0,37.3
48029181722,1707265,4772.0,36.0
48029181723,1439437,4977.0,31.8
48029181724,7118636,5573.0,30.2
48029181725,3122336,5490.0,29.8
48029181726,6757085,9494.0,30.8
48029181727,2821594,3639.0,28.8
48029181728,6248538,11308.0,27.2
48029181729,8695471,4919.0,28.0
48029181730,1529284,4097.0,33.7
48029181731,2724176,7408.0,37.3
48029181808,3796163,1498.0,40.5
48029181809,2352030,6299.0,33.2
48029181811,3783279,3943.0,39.2
48029181813,3231742,6550.0,27.0
48029181814,3667981,3799.0,28.1
48029181815,3164877,3799.0,33.1
48029181816,2479351,4629.0,37.5
48029181817,2088688,3488.0,38.9
48029181818,3029815,4937.0,35.2
48029181819,3692459,6166.0,28.7
48029181820,7175201,5922.0,21.0
48029181821,1250108,3549.0,30.3
48029181822,3766257,5021.0,36.1
48029181823,2030396,2952.0,22.0
48029181824,2664030,5465.0,28.4
48029181825,2976862,3323.0,33.7
48029181826,2903119,6693.0,31.7
48029181901,7898823,3693.0,24.0
48029181902,28209194,6304.0,39.3
48029182001,4382003,5223.0,35.3
48029182002,26043111,9317.0,42.3
48029182003,7816625,3745.0,38.8
48029182102,21506719,7535.0,36.9
48029182105,37312508,2463.0,39.9
48029190100,1650992,3456.0,41.2
48029190200,2242043,4623.0,44.2
48029190400,2085461,4060.0,21.5
48029190501,1109506,2659.0,33.6
48029190503,1250966,3597.0,33.7
48029190504,1165673,2626.0,38.8
48029190601,1152378,3894.0,30.8
48029190603,1286094,2823.0,35.3
48029190604,1574280,4385.0,35.4
48029190700,1461121,2758.0,40.3
48029190901,4462886,6046.0,37.7
48029190902,4831759,3983.0,41.1
48029191003,2566195,7754.0,32.8
48029191004,1652387,3896.0,26.2
48029191005,872918,2341.0,36.6
48029191006,2242722,6283.0,34.9
48029191201,1655853,2993.0,43.9
48029191202,3061610,5366.0,40.3
48029191303,2327414,1532.0,38.3
48029191304,2834997,2854.0,28.6
48029191405,8739665,7711.0,41.6
48029191406,4726459,7373.0,43.2
48029191408,725752,3161.0,29.1
48029191409,1605457,6694.0,27.7
48029191410,1563319,5954.0,28.7
48029191411,2000848,4389.0,32.8
48029191412,2043435,2167.0,47.7
48029191413,3685832,6028.0,38.5
48029191503,5624239,5121.0,45.3
48029191504,5140204,2589.0,49.6
48029191505,2430992,2204.0,55.5
48029191506,3774025,5324.0,33.8
48029191701,6175990,1502.0,50.1
48029191702,8096301,7501.0,43.0
48029191806,10511268,8445.0,35.2
48029191807,27260937,4186.0,44.2
48029191808,6531586,3680.0,36.2
48029191809,7721030,6627.0,36.3
48029191811,6092839,4339.0,34.8
48029191812,3643840,4775.0,31.9
48029191813,2827851,6463.0,34.3
48029191815,2549297,5381.0,36.5
48029191816,2896998,2851.0,44.0
48029191817,12893780,11403.0,32.1
48029191900,3341280,5644.0,31.9
48029192000,5085418,5229.0,31.6
48029192100,2901731,2668.0,43.0
48029192200,14825250,1491.0,27.0
48029192300,6125664,4223.0,45.1
48029980003,16145475,1468.0,22.8
48029980100,14671699,545.0,19.9
48085031202,69511899,4288.0,32.5
48085031310,16244667,9750.0,35.8
48085031649,6603674,4498.0,49.0
48085031704,1543999,3641.0,36.5
48085031706,1800108,2221.0,52.7
48085031708,2336102,3705.0,46.4
48085031709,3808151,4578.0,35.8
48085031711,1234405,2962.0,40.4
48085031712,1494131,5274.0,32.3
48085031713,800342,4163.0,32.1
48085031714,1429824,5696.0,30.5
48085031715,1816781,2488.0,40.0
48085031716,719717,2032.0,43.1
48085031717,470047,2640.0,32.2
48085031718,1535945,2593.0,39.8
48085031719,922459,1753.0,34.3
48085031720,512915,4662.0,28.3
48085031804,6021483,3990.0,27.2
48091310801,87943994,5472.0,50.6
48113000100,3064914,3923.0,39.7
48113000201,1762502,2927.0,36.6
48113000202,1571513,3465.0,35.3
48113000300,1809161,4243.0,32.1
48113000401,2032889,5816.0,32.3
48113000404,991699,3630.0,37.8
48113000405,438324,2222.0,32.0
48113000406,6032766,7824.0,29.9
48113000500,1495995,4441.0,41.6
48113000601,1440867,6450.0,30.8
48113000603,1014377,4033.0,37.3
48113000605,537902,2250.0,38.4
48113000606,1058455,3024.0,55.1
48113000701,886431,4559.0,30.8
48113000702,830816,2790.0,31.7
48113000800,1445940,6656.0,29.1
48113000900,964456,4225.0,30.4
48113001001,646814,1662.0,38.8
48113001002,809001,2112.0,30.1
48113001101,1293442,3453.0,32.0
48113001102,878249,2541.0,34.3
48113001202,3208549,3468.0,30.0
48113001203,479384,1599.0,36.7
48113001204,560060,3069.0,25.4
48113001301,1058163,2393.0,37.7
48113001302,670843,2249.0,33.5
48113001400,1027418,3771.0,31.6
48113001502,1044743,3076.0,31.2
48113001503,623787,3291.0,31.8
48113001504,613167,2570.0,34.4
48113001600,1253576,4198.0,32.1
48113001701,611076,362.0,32.9
48113001703,679226,3271.0,28.7
48113001704,329626,1327.0,30.5
48113001800,754462,3654.0,28.2
48113001900,1183819,4873.0,31.1
48113002000,2393481,5104.0,35.7
48113002100,984963,1706.0,29.8
48113002200,1653378,2094.0,29.4
48113002400,1255975,3308.0,32.2
48113002500,4202733,4592.0,35.2
48113002701,1867998,2672.0,29.7
48113002702,1069619,1616.0,40.7
48113003101,943801,3004.0,30.6
48113003400,2254657,1383.0,40.2
48113003700,1631765,3249.0,36.9
48113003800,1258911,1915.0,38.5
48113003901,1214731,1985.0,31.0
48113003902,1165009,1892.0,36.0
48113004000,3077161,984.0,46.2
48113004100,2192648,979.0,30.1
48113004201,2569180,4367.0,33.7
48113004202,1273609,2545.0,33.2
48113004300,4604531,1885.0,35.3
48113004400,2090133,3426.0,38.7
48113004500,1990309,5884.0,32.9
48113004600,712952,1551.0,40.5
48113004700,966091,3963.0,29.5
48113004800,1691229,2619.0,25.0
48113004900,2190494,4306.0,32.5
48113005000,1416298,4511.0,32.3
48113005100,986035,3075.0,28.7
48113005200,1468704,4700.0,28.7
48113005300,2104532,7358.0,27.6
48113005400,2645077,5432.0,32.1
48113005500,2710703,3706.0,35.5
48113005600,2463717,8179.0,23.9
48113005700,2824284,4277.0,36.7
48113005901,2898961,4877.0,42.6
48113005902,1965611,4067.0,42.0
48113006001,1188588,4126.0,26.2
48113006002,2343766,5563.0,23.6
48113006100,2555319,4630.0,32.1
48113006200,2808984,5734.0,28.4
48113006301,2527326,6037.0,32.5
48113006302,1638631,4385.0,30.3
48113006401,784357,2631.0,30.0
48113006402,1343658,6042.0,28.3
48113006501,1360854,6140.0,25.9
48113006502,1676517,4289.0,29.8
48113006700,2713903,7968.0,28.8
48113006800,1635837,5462.0,30.0
48113006900,1590536,3598.0,28.7
48113007101,1180241,2106.0,40.1
48113007102,2501305,6173.0,34.5
48113007201,1330032,8732.0,25.9
48113007202,887698,8182.0,28.0
48113007301,1915645,2049.0,39.9
48113007302,3672876,4799.0,34.9
48113007601,2762136,1927.0,48.6
48113007604,2676005,3263.0,44.6
48113007605,2548612,1913.0,53.0
48113007700,2619886,4758.0,55.1
48113007801,2421495,2206.0,62.1
48113007804,2931154,5465.0,29.4
48113007805,2692557,3230.0,49.9
48113007809,2086128,2178.0,40.6
48113007810,2260942,3578.0,36.7
48113007811,1029450,5637.0,28.6
48113007812,2843536,3041.0,45.4
48113007815,1273787,4813.0,25.1
48113007818,353502,5637.0,29.4
48113007819,689379,2027.0,30.2
48113007820,602135,6119.0,24.8
48113007821,1303280,3503.0,28.4
48113007822,1535099,1280.0,32.2
48113007823,1609464,1039.0,49.3
48113007824,1169525,1745.0,43.3
48113007825,1781415,5504.0,34.0
48113007826,591803,272.0,47.2
48113007827,519245,2384.0,31.7
48113007902,3003172,4911.0,40.2
48113007903,1227090,1947.0,39.2
48113007906,1247282,2483.0,46.8
48113007909,499418,2096.0,28.1
48113007910,497026,3166.0,30.0
48113007911,420244,3071.0,28.2
48113007912,510363,1773.0,31.3
48113007913,605347,2553.0,35.3
48113007914,855947,2733.0,26.4
48113008000,5855428,6707.0,42.5
48113008100,5349488,6649.0,41.4
48113008200,2792551,4199.0,40.2
48113008400,6162777,8937.0,30.4
48113008500,2695036,5540.0,30.1
48113008603,8285826,1223.0,24.8
48113008604,1261731,3005.0,35.6
48113008701,3992557,4016.0,28.4
48113008703,1427276,2807.0,38.2
48113008704,2325812,3083.0,36.5
48113008705,1608840,1335.0,41.7
48113008801,2341061,2365.0,44.0
48113008802,2492030,5863.0,27.8
48113008900,2728134,3072.0,35.6
48113009000,4334986,8437.0,26.8
48113009101,3427437,5623.0,27.3
48113009103,1225978,4077.0,27.4
48113009104,1187855,3969.0,27.5
48113009105,1394850,3904.0,28.3
48113009201,3015466,6744.0,30.6
48113009202,2778615,5787.0,25.5
48113009301,2722019,5918.0,27.2
48113009303,5125596,4005.0,31.5
48113009304,2937318,6067.0,22.0
48113009401,1579701,3739.0,37.2
48113009402,1643400,2400.0,43.6
48113009500,2734784,2305.0,45.3
48113009603,3526072,4775.0,46.4
48113009604,2374786,4448.0,42.0
48113009605,1361969,3454.0,35.2
48113009607,2356308,3868.0,36.7
48113009608,2261407,4051.0,42.9
48113009609,2700102,2818.0,45.2
48113009610,1270016,5329.0,25.6
48113009611,1390772,3411.0,39.3
48113009701,2545829,5338.0,30.3
48113009702,1879773,3029.0,42.4
48113009802,1551056,6086.0,30.8
48113009803,1452598,2176.0,33.9
48113009804,1035640,8633.0,27.0
48113009900,23368819,2596.0,30.3
48113010000,31398357,11570.0,34.3
48113010101,2704425,4784.0,26.9
48113010102,1775762,3238.0,32.5
48113010500,4948643,3230.0,29.4
48113010601,6861821,6053.0,31.4
48113010602,2781714,2891.0,24.1
48113010701,10087451,4891.0,28.6
48113010703,5338976,2773.0,30.7
48113010704,5451313,4761.0,26.5
48113010801,2926522,10243.0,28.5
48113010803,6015099,6352.0,37.6
48113010804,2007938,4299.0,25.9
48113010805,3051837,6479.0,29.6
48113010902,3302070,6624.0,30.1
48113010903,2828410,3712.0,26.8
48113010904,7753619,3426.0,30.8
48113011001,3329990,6943.0,44.0
48113011002,2807942,3349.0,42.8
48113011101,4934915,3779.0,47.0
48113011103,2182681,3514.0,36.4
48113011104,1965158,3242.0,37.6
48113011105,1568994,3596.0,26.9
48113011200,7471968,6953.0,35.9
48113011300,7671177,4536.0,41.8
48113011401,5899631,4897.0,25.7
48113011500,15115740,2496.0,29.3
48113011601,10039995,4262.0,30.8
48113011602,10085593,6845.0,27.3
48113011701,4719186,7293.0,27.5
48113011702,5585169,5465.0,30.2
48113011800,5037545,9208.0,25.0
48113011900,4643853,9448.0,31.0
48113012000,2595315,7511.0,28.1
48113012100,2912952,5793.0,25.5
48113012204,3060420,6127.0,39.1
48113012206,2715183,4640.0,41.7
48113012207,5403646,7971.0,27.9
48113012208,1052015,2951.0,29.3
48113012209,1765091,3301.0,32.6
48113012210,1174020,3812.0,31.7
48113012211,1318896,4180.0,24.8
48113012301,1732114,5329.0,30.0
48113012302,2386798,7352.0,27.5
48113012400,3053581,5377.0,39.2
48113012500,3128224,7652.0,34.8
48113012601,2215507,6504.0,26.8
48113012603,922004,2179.0,27.8
48113012604,2510505,6515.0,27.1
48113012701,2824670,6937.0,35.4
48113012702,1181675,3403.0,32.4
48113012800,4615272,7970.0,39.4
48113012900,4772455,4335.0,42.2
48113013004,4117589,6297.0,42.8
48113013005,2031715,3194.0,41.7
48113013007,1572727,3138.0,38.5
48113013008,1806682,3459.0,36.8
48113013009,1657057,4521.0,36.1
48113013010,1404468,4824.0,27.8
48113013011,957001,4809.0,26.4
48113013101,2594938,2560.0,50.0
48113013102,1354931,1656.0,52.5
48113013104,549220,1007.0,39.1
48113013105,914372,6153.0,33.7
48113013200,5656366,6553.0,45.1
48113013300,2512004,2191.0,42.9
48113013400,2238796,2069.0,44.8
48113013500,2971705,2371.0,50.0
48113013605,2778567,5312.0,43.2
48113013606,2330936,6233.0,36.3
48113013607,2071287,3676.0,39.4
48113013608,4529255,2423.0,51.8
48113013609,1780746,4178.0,33.0
48113013610,2772981,4391.0,35.5
48113013611,3990994,2333.0,58.2
48113013615,1197551,5151.0,27.3
48113013616,3632180,5815.0,31.3
48113013617,1868406,2921.0,42.3
48113013618,1447484,2306.0,43.4
48113013619,3019822,4898.0,49.0
48113013620,1733157,4189.0,37.1
48113013621,910823,3732.0,33.4
48113013622,1248514,2997.0,33.5
48113013623,701540,6850.0,30.3
48113013624,658866,3273.0,30.2
48113013625,332662,3201.0,29.3
48113013626,702412,3066.0,29.3
48113013722,3363082,3456.0,36.9
48113013727,5170016,3079.0,40.8
48113013806,5889308,3264.0,31.4
48113014001,3675048,4302.0,39.8
48113014002,21991178,103.0,60.2
48113014119,3298026,4030.0,43.7
48113014120,3091262,5121.0,39.8
48113014121,3797460,5042.0,35.9
48113014123,6456021,6109.0,38.7
48113014127,6481717,8159.0,33.4
48113014130,3739938,4114.0,39.2
48113014138,2721022,3732.0,32.6
48113014206,2892152,4345.0,30.8
48113015800,13169335,2307.0,28.4
48113015900,5706879,4185.0,25.6
48113016301,3614644,6671.0,29.6
48113016408,4675548,6920.0,35.5
48113016409,6068069,3576.0,41.3
48113016412,5528923,4479.0,35.9
48113016413,4223773,6546.0,35.5
48113016502,5197488,6963.0,31.8
48113016510,14854215,12253.0,33.1
48113016511,1694301,3612.0,34.9
48113016520,17415423,7869.0,25.1
48113016521,19156529,5292.0,23.3
48113016522,18473254,3553.0,38.2
48113016605,13806742,7626.0,29.8
48113016606,8174938,7202.0,41.1
48113016607,1131039,3305.0,26.8
48113016701,6742304,6564.0,38.0
48113016703,32651273,10687.0,30.7
48113016902,25124707,6451.0,31.1
48113017001,74778782,9173.0,36.4
48113017003,25280133,9961.0,32.4
48113017004,7142941,8587.0,24.9
48113017101,9933602,5105.0,30.3
48113017102,28960233,4565.0,33.5
48113017605,1037995,4072.0,25.9
48113017805,8576987,6398.0,29.8
48113017806,2630001,4715.0,33.3
48113017808,2728643,4629.0,40.5
48113017900,3463883,5141.0,29.6
48113018001,2656321,6056.0,31.7
48113018104,46451330,7217.0,34.4
48113018110,5389045,4860.0,54.7
48113018118,5121057,7825.0,36.3
48113018124,23044439,16812.0,35.3
48113018126,3089139,6685.0,32.5
48113018127,1337125,3365.0,32.2
48113018129,4046938,4420.0,37.9
48113018130,2994155,3865.0,30.2
48113018132,4069970,5799.0,34.4
48113018133,8752727,3696.0,40.4
48113018135,2943572,4148.0,35.5
48113018136,6180008,8295.0,45.0
48113018137,2606085,3756.0,36.1
48113018140,6388146,5279.0,37.8
48113018141,1782024,3436.0,30.9
48113018142,4085020,3303.0,36.8
48113018503,723778,5404.0,28.3
48113018505,477208,3800.0,25.8
48113018506,7725966,3297.0,26.1
48113019016,1159082,3238.0,30.5
48113019018,1480187,5066.0,34.3
48113019019,1716316,7466.0,29.3
48113019034,1773263,4440.0,32.6
48113019035,1064157,4623.0,30.8
48113019040,5340648,5799.0,32.9
48113019041,1257411,2755.0,47.9
48113019205,3074457,3464.0,47.4
48113019208,1251801,7020.0,25.3
48113019212,282549,4295.0,23.5
48113019213,643518,3293.0,34.7
48113019302,1862187,5151.0,20.3
48113019502,2077219,4354.0,38.0
48113019800,2657803,4750.0,43.8
48113019900,1526215,4267.0,28.7
48113020100,12877883,2396.0,31.3
48113020200,25411219,4025.0,35.8
48113020300,3722526,2270.0,48.1
48113020400,6761935,5681.0,37.6
48113020500,5439907,5314.0,20.3
48113020600,5261781,2449.0,47.3
48121021615,2004161,4445.0,32.7
48121021616,1361684,3849.0,36.1
48121021632,3769652,3487.0,46.0
48121021634,913928,5311.0,28.9
48121021635,985434,4062.0,28.5
48121021636,1083968,7244.0,30.9
48121021637,1584608,4391.0,31.6
48121021638,1001030,3934.0,31.0
48157670101,3342018,8312.0,29.8
48157670102,1217248,3349.0,30.9
