GEOID,place_name,land_area,total_pop,median_age,prop_65_older,prop_hispanic,prop_white,prop_black,prop_asian,prop_male,prop_single_fam_detached,med_rooms_in_house,prop_built_before_1940,prop_renting,count_renter_occupied_units,rental_vacancy_rate,renter_household_size,mean_travel_time_work,prop_commute_drive_alone,prop_below_poverty,prop_college_grad_student,prop_nonrelatives_household,prop_same_residence_year_ago,prop_bachelors_or_higher,prop_english_only,prop_foreign_born,distance_to_center_km,pop_density_k_km,renter_occupied_units_km,prop_20_34,prop_burden,median_gross_rent_k,med_income_k,med_home_value_k,prop_white_change_2012_2015
11001009906,"Washington, DC",252686,1519.0,37.4,0.155,0.022,0.018000000000000002,0.947,0.0,0.455,0.139,4.8,0.031,0.608,387.0,0.063,2.5,37.5,0.388,0.272,0.21600000000000005,0.068,0.86,0.146,0.955,0.038,8.856413638147831,6.011413374702197,1531.5450796640891,0.17800000000000002,0.505,0.929,43.928999999999995,179.6,-0.006000000000000001
11001009907,"Washington, DC",466954,2842.0,29.3,0.068,0.033,0.0,0.964,0.0,0.48,0.07200000000000001,5.2,0.036000000000000004,0.7909999999999999,837.0,0.021,2.71,42.8,0.519,0.394,0.149,0.017,0.867,0.098,1.0,0.006999999999999999,8.736886013164316,6.086252607323205,1792.4677805522601,0.254,0.488,0.602,24.831,223.3,0.0
11001010100,"Washington, DC",580133,2443.0,36.3,0.136,0.086,0.596,0.133,0.14800000000000002,0.4970000000000001,0.005,2.4,0.147,0.7559999999999999,1333.0,0.066,1.35,23.0,0.182,0.14,0.851,0.125,0.7090000000000001,0.794,0.727,0.256,0.4052581499811264,4.2111033159637525,2297.7489644615976,0.431,0.428,1.6340000000000001,80.992,415.8,0.041000000000000016
11001010200,"Washington, DC",1243395,2543.0,35.8,0.16,0.062,0.436,0.396,0.058,0.399,0.023,3.8,0.006,0.667,884.0,0.024,1.96,25.5,0.29100000000000004,0.053,0.439,0.084,0.8190000000000001,0.738,0.8059999999999999,0.14800000000000002,2.4947476219350064,2.045206873117553,710.9566951773169,0.378,0.338,1.723,92.917,520.1,-0.043999999999999984
11001010300,"Washington, DC",1082605,3447.0,42.9,0.146,0.198,0.21600000000000005,0.545,0.022,0.542,0.332,5.5,0.47,0.47,543.0,0.07,2.59,35.1,0.34700000000000003,0.202,0.339,0.151,0.863,0.45,0.654,0.199,8.224581269699895,3.1839867726456093,501.5679772400829,0.205,0.469,1.087,61.926,445.7,0.060000000000000026
11001010400,"Washington, DC",2740208,4430.0,35.6,0.09,0.02,0.058,0.909,0.002,0.499,0.132,4.4,0.214,0.711,1131.0,0.04,2.45,36.2,0.546,0.319,0.294,0.049,0.81,0.228,0.964,0.04,6.758388513352628,1.6166655961883185,412.7423903586881,0.254,0.628,0.882,35.41,254.0,0.04
11001010500,"Washington, DC",749889,3427.0,36.0,0.106,0.056,0.458,0.398,0.065,0.473,0.033,3.3,0.008,0.627,1413.0,0.0,1.57,27.0,0.281,0.095,0.703,0.095,0.815,0.708,0.802,0.152,3.0497608369194547,4.570009694768159,1884.2788732732447,0.388,0.414,1.2429999999999999,75.938,334.9,0.05399999999999999
11001010600,"Washington, DC",1231590,5119.0,30.2,0.05,0.081,0.5,0.336,0.051,0.557,0.062,4.4,0.535,0.6779999999999999,1505.0,0.012,2.15,27.6,0.252,0.214,0.708,0.275,0.688,0.695,0.87,0.079,2.8749431983218234,4.15641569028654,1221.997580363595,0.5479999999999999,0.575,2.0,84.505,459.9,0.154
11001010700,"Washington, DC",891593,1858.0,28.7,0.066,0.04,0.7,0.068,0.162,0.419,0.0,2.5,0.158,0.855,975.0,0.015,1.55,23.6,0.108,0.214,1.0,0.266,0.598,0.855,0.753,0.267,0.4997711557500752,2.0839104838194107,1093.5482894100785,0.6719999999999999,0.612,2.0,73.3,573.2,-0.004000000000000057
11001010800,"Washington, DC",661582,6296.0,20.1,0.024,0.06,0.6559999999999999,0.126,0.112,0.464,0.0,2.1,0.199,0.883,786.0,0.108,1.62,20.7,0.025,0.37,0.998,0.268,0.49,0.831,0.804,0.133,0.9071951532154044,9.516582978376077,1188.0613438696942,0.4690000000000001,0.6940000000000001,1.642,30.694000000000003,254.4,-0.03200000000000003
11001010900,"Washington, DC",2379840,4132.0,23.1,0.035,0.013,0.014,0.971,0.0,0.414,0.0,4.0,0.0,0.968,1106.0,0.127,2.88,34.6,0.383,0.544,0.183,0.099,0.675,0.119,0.944,0.036000000000000004,10.15962892031917,1.7362511765496838,464.7371251848864,0.26,0.662,0.9990000000000001,32.092,132.0,-0.011
11001011000,"Washington, DC",649470,3378.0,47.3,0.231,0.07,0.539,0.321,0.043,0.4920000000000001,0.016,3.6,0.057,0.38,828.0,0.0,1.67,29.0,0.348,0.039,0.593,0.112,0.8079999999999999,0.809,0.857,0.128,4.079014167818701,5.201164026052012,1274.885676012749,0.215,0.403,1.6440000000000001,87.906,282.3,0.12799999999999995
11001011100,"Washington, DC",5722272,5083.0,42.0,0.182,0.05,0.099,0.836,0.001,0.479,0.6779999999999999,5.9,0.412,0.318,529.0,0.071,2.41,31.8,0.589,0.18,0.28300000000000003,0.06,0.898,0.281,0.901,0.094,6.244761136383567,0.8882835349315796,92.44579775306032,0.208,0.5579999999999999,0.887,58.833,341.7,-0.007999999999999998
12031000100,"Jacksonville, FL",5320295,4901.0,45.1,0.13,0.05,0.5529999999999999,0.389,0.0,0.505,0.7659999999999999,4.9,0.305,0.409,877.0,0.14400000000000002,2.15,27.0,0.765,0.218,0.277,0.048,0.7759999999999999,0.116,0.94,0.061,5.976700244943228,0.921189520505912,164.8404834694317,0.16200000000000006,0.721,0.713,32.882,62.5,-0.04600000000000001
12031000200,"Jacksonville, FL",3654691,2874.0,35.8,0.106,0.0,0.068,0.922,0.0,0.472,0.755,4.7,0.161,0.446,448.0,0.126,2.87,23.8,0.85,0.341,0.162,0.058,0.877,0.08199999999999999,0.966,0.015,4.582600346859747,0.7863865919170732,122.58218273446371,0.195,0.516,0.7170000000000001,27.664,59.4,-0.034
12031000300,"Jacksonville, FL",2921670,2076.0,37.0,0.07,0.021,0.231,0.6970000000000001,0.005,0.5379999999999999,0.958,5.3,0.36,0.5720000000000001,427.0,0.19,2.58,24.2,0.723,0.512,0.106,0.068,0.73,0.119,0.974,0.004,3.606709111805976,0.710552526466028,146.14929132995854,0.136,0.8190000000000001,0.9009999999999999,23.158,67.1,0.046999999999999986
12031000600,"Jacksonville, FL",4350127,5643.0,34.2,0.093,0.037000000000000005,0.523,0.258,0.13,0.459,0.608,5.0,0.16699999999999998,0.522,1139.0,0.0,2.49,16.0,0.747,0.36,0.361,0.092,0.8490000000000001,0.202,0.831,0.124,3.3035212301190238,1.2972035069320966,261.83143618565623,0.262,0.612,0.789,28.570999999999998,121.4,0.018000000000000044
12031000700,"Jacksonville, FL",3158700,4016.0,38.0,0.096,0.035,0.7809999999999999,0.111,0.073,0.471,0.7190000000000001,6.1,0.317,0.335,579.0,0.04,2.16,18.6,0.792,0.102,0.238,0.049,0.8809999999999999,0.527,0.928,0.059,3.6020702394205113,1.2714091240067116,183.30325766929437,0.212,0.49,1.093,73.906,286.6,-0.004000000000000057
12031000800,"Jacksonville, FL",1984546,2192.0,41.7,0.193,0.058,0.833,0.086,0.003,0.525,0.182,4.2,0.244,0.836,1268.0,0.086,1.4,23.3,0.768,0.102,0.541,0.054000000000000006,0.606,0.472,0.908,0.086,1.5894424478422076,1.1045347399354817,638.937066714503,0.29,0.407,0.882,41.838,210.6,-0.07100000000000009
12031001000,"Jacksonville, FL",1172185,4476.0,39.0,0.128,0.043,0.274,0.652,0.018000000000000002,0.7140000000000001,0.139,3.1,0.243,0.944,881.0,0.021,1.2,26.5,0.403,0.653,0.314,0.029,0.394,0.037000000000000005,0.943,0.036000000000000004,0.7013639651225057,3.8185098768539096,751.5878466283052,0.3740000000000001,0.362,0.24600000000000002,10.789000000000001,65.4,-0.065
12031001100,"Jacksonville, FL",1051062,1439.0,36.8,0.047,0.036000000000000004,0.583,0.35600000000000004,0.004,0.509,0.5589999999999999,5.0,0.6829999999999999,0.562,356.0,0.312,2.05,17.9,0.691,0.318,0.257,0.126,0.787,0.278,0.974,0.017,1.416634897622694,1.3690914522644717,338.7050430897512,0.238,0.7260000000000001,0.6729999999999999,27.372,196.3,0.17699999999999996
12031001200,"Jacksonville, FL",1386533,2333.0,40.5,0.108,0.03,0.34600000000000003,0.534,0.05,0.495,0.546,5.4,0.7240000000000001,0.537,510.0,0.11,2.26,18.4,0.65,0.322,0.26,0.126,0.779,0.293,0.95,0.066,2.187278029155334,1.6826141173704483,367.82391764206113,0.19,0.615,0.894,36.875,143.6,0.07899999999999999
12031001300,"Jacksonville, FL",2280490,4142.0,29.9,0.094,0.03,0.113,0.851,0.0,0.449,0.564,4.9,0.289,0.606,934.0,0.08,2.61,23.1,0.685,0.468,0.168,0.052000000000000005,0.7809999999999999,0.14800000000000002,0.951,0.061,3.424091597507292,1.8162763265789368,409.56110309626433,0.24700000000000005,0.6579999999999999,0.599,20.212,79.9,0.03
12031001400,"Jacksonville, FL",4817702,4915.0,33.6,0.117,0.0,0.16,0.812,0.0,0.49,0.785,5.0,0.315,0.544,1071.0,0.165,2.76,22.1,0.6679999999999999,0.425,0.233,0.047,0.825,0.15,0.997,0.016,5.305757712649965,1.0201959357386572,222.3051571060228,0.204,0.733,0.782,27.024,74.6,-0.06100000000000001
12031001500,"Jacksonville, FL",1928830,3524.0,28.2,0.114,0.049,0.006,0.935,0.0,0.401,0.701,4.7,0.172,0.496,702.0,0.071,2.6,22.8,0.626,0.43,0.208,0.06,0.8490000000000001,0.132,0.99,0.008,3.401867045237288,1.8270143040081293,363.951203579372,0.21600000000000005,0.687,0.7020000000000001,19.227999999999998,69.3,-0.015
12031001600,"Jacksonville, FL",1255529,1530.0,24.0,0.158,0.0,0.022,0.968,0.0,0.401,0.311,4.3,0.122,0.879,550.0,0.021,2.47,25.7,0.637,0.608,0.177,0.02,0.773,0.058,0.942,0.016,2.1337536804119464,1.2186098449338885,438.0623625579338,0.197,0.669,0.615,18.221,58.6,-0.013000000000000005
12031002101,"Jacksonville, FL",1613107,2657.0,40.8,0.116,0.06,0.7559999999999999,0.122,0.021,0.537,0.555,5.3,0.674,0.522,764.0,0.031,1.6,22.1,0.84,0.145,0.56,0.117,0.7959999999999999,0.498,0.942,0.042,4.804360338477878,1.6471319013555827,473.62016282862817,0.27,0.55,0.747,45.172,213.1,0.15900000000000006
12031002102,"Jacksonville, FL",957055,2733.0,39.3,0.145,0.012,0.868,0.056,0.049,0.457,0.317,4.8,0.513,0.546,723.0,0.122,1.74,22.2,0.77,0.057,0.443,0.121,0.7490000000000001,0.626,0.978,0.038,4.697737141894227,2.8556352560720133,755.4424771826069,0.311,0.432,0.935,58.125,455.8,0.009000000000000057
12031002200,"Jacksonville, FL",2841117,4324.0,38.9,0.149,0.034,0.889,0.025,0.026,0.522,0.795,5.9,0.5529999999999999,0.379,819.0,0.044,1.87,22.7,0.861,0.161,0.401,0.045,0.929,0.506,0.933,0.041,5.995045042705308,1.5219366185905048,288.26690347493616,0.265,0.342,1.011,63.382,211.2,0.08200000000000003
12031002300,"Jacksonville, FL",1509960,1768.0,43.0,0.191,0.115,0.8220000000000001,0.029,0.042,0.439,0.7490000000000001,5.9,0.383,0.373,317.0,0.039,2.03,24.3,0.7879999999999999,0.078,0.35200000000000004,0.062,0.782,0.388,0.946,0.048,7.315096770773878,1.1708919441574612,209.93933614135474,0.23,0.34,0.8420000000000001,43.008,220.1,0.10299999999999997
12031002400,"Jacksonville, FL",1896106,1743.0,44.9,0.166,0.051,0.927,0.006,0.003,0.481,0.941,7.2,0.244,0.181,142.0,0.0,2.39,19.5,0.828,0.046,0.225,0.013,0.805,0.546,0.965,0.016,7.555122083519353,0.91925240466514,74.89032786141702,0.132,0.743,1.111,85.521,294.9,-0.04899999999999991
12031002501,"Jacksonville, FL",1691046,3880.0,37.4,0.18,0.152,0.412,0.392,0.011,0.498,0.6579999999999999,4.3,0.132,0.588,974.0,0.067,2.18,26.5,0.703,0.34700000000000003,0.235,0.1,0.762,0.098,0.862,0.073,5.079783415534922,2.2944378804597862,575.9748699917092,0.239,0.603,0.73,23.125,68.7,-0.005
12031002502,"Jacksonville, FL",2062620,3715.0,41.1,0.118,0.043,0.7979999999999999,0.112,0.024,0.564,0.941,5.7,0.48,0.396,623.0,0.053,2.27,21.0,0.785,0.08900000000000001,0.371,0.07200000000000001,0.8270000000000001,0.234,0.941,0.061,6.4555901709159125,1.8011073295129496,302.04303264779753,0.237,0.221,0.885,54.093999999999994,107.9,-0.09200000000000004
12031002600,"Jacksonville, FL",4478357,3113.0,38.8,0.159,0.016,0.188,0.794,0.0,0.462,0.747,4.9,0.245,0.568,687.0,0.076,2.42,30.4,0.6,0.4970000000000001,0.221,0.064,0.86,0.058,0.963,0.033,3.4873718651217795,0.6951210008491954,153.4044740068735,0.192,0.738,0.643,19.018,55.1,-0.006000000000000014
12031002701,"Jacksonville, FL",4552204,3874.0,32.2,0.095,0.027000000000000003,0.08800000000000001,0.8809999999999999,0.0,0.524,0.944,5.3,0.07,0.35700000000000004,448.0,0.101,3.81,22.0,0.7040000000000001,0.41,0.106,0.046,0.8079999999999999,0.054000000000000006,0.992,0.002,5.284126306940352,0.8510163428528248,98.41386721684704,0.256,0.843,1.0270000000000001,25.941999999999997,64.2,-0.021999999999999992
12031002702,"Jacksonville, FL",2141301,3241.0,38.7,0.081,0.01,0.242,0.72,0.0,0.471,0.866,5.3,0.114,0.481,602.0,0.053,2.52,23.2,0.855,0.28,0.154,0.051,0.851,0.056,0.988,0.012,5.485974676486441,1.5135658181638174,281.1374953824801,0.141,0.7759999999999999,0.909,26.369,69.2,-0.036999999999999984
12031002801,"Jacksonville, FL",3657455,3707.0,45.9,0.237,0.002,0.008,0.983,0.004,0.428,0.7829999999999999,5.1,0.058,0.371,635.0,0.071,2.24,27.4,0.652,0.319,0.093,0.018000000000000002,0.809,0.115,0.993,0.01,5.142918108413222,1.0135463047392244,173.61799393293967,0.151,0.7669999999999999,0.785,23.39,68.8,-0.0020000000000000005
12031002802,"Jacksonville, FL",2255624,3963.0,45.6,0.213,0.003,0.045,0.941,0.0,0.44,0.728,5.0,0.115,0.363,552.0,0.198,2.48,25.6,0.764,0.368,0.305,0.087,0.802,0.052000000000000005,0.987,0.008,3.566411392406028,1.7569417597968455,244.72163800349705,0.16,0.653,0.608,20.844,64.2,0.005
12031002901,"Jacksonville, FL",1661241,3756.0,40.1,0.18600000000000005,0.013,0.02,0.963,0.002,0.484,0.77,5.0,0.112,0.499,729.0,0.05,2.64,23.3,0.642,0.451,0.208,0.069,0.865,0.08900000000000001,0.98,0.011,4.35401420349481,2.2609603302591257,438.82856250237023,0.212,0.6920000000000001,0.7390000000000001,19.803,66.4,0.011
12031002902,"Jacksonville, FL",1442148,3131.0,35.9,0.17,0.015,0.014,0.966,0.0,0.487,0.711,4.9,0.297,0.513,591.0,0.103,2.37,22.4,0.7090000000000001,0.426,0.524,0.054000000000000006,0.882,0.158,0.992,0.006999999999999999,3.1412523628972897,2.171067047210133,409.8053736509705,0.233,0.73,0.738,23.14,47.2,-0.002
12031010101,"Jacksonville, FL",26314505,5926.0,39.6,0.122,0.057,0.7759999999999999,0.127,0.01,0.507,0.738,6.6,0.016,0.161,330.0,0.197,3.59,24.1,0.828,0.068,0.255,0.018000000000000002,0.821,0.223,0.91,0.023,20.166898043838465,0.2251989919627977,12.540612107276955,0.131,0.812,0.992,64.41199999999999,153.5,-0.065
12031010102,"Jacksonville, FL",99685556,10570.0,34.3,0.086,0.086,0.708,0.125,0.021,0.447,0.838,6.9,0.003,0.14800000000000002,541.0,0.0,3.78,29.5,0.946,0.115,0.206,0.05,0.901,0.211,0.897,0.044,23.44577825796829,0.1060334157137068,5.427065080521794,0.21900000000000006,0.243,1.64,68.801,182.1,0.011999999999999886
12031010103,"Jacksonville, FL",115180671,5995.0,43.1,0.126,0.053,0.732,0.16,0.039,0.471,0.8590000000000001,6.9,0.008,0.204,439.0,0.111,3.77,29.4,0.7759999999999999,0.02,0.229,0.038,0.903,0.279,0.909,0.061,20.396162680553466,0.05204866361648475,3.811403390765105,0.14400000000000002,0.35100000000000003,1.619,85.92299999999999,199.0,-0.01899999999999992
12031010201,"Jacksonville, FL",19273750,10534.0,33.0,0.07200000000000001,0.084,0.633,0.226,0.03,0.512,0.645,5.9,0.014,0.365,1277.0,0.129,2.8,26.0,0.9,0.154,0.247,0.058,0.833,0.17,0.915,0.07,14.642451336681418,0.5465464686425838,66.2559180232181,0.236,0.502,0.956,54.417,134.3,-0.06700000000000003
12031010202,"Jacksonville, FL",18603432,3337.0,34.2,0.163,0.038,0.8540000000000001,0.021,0.024,0.528,0.88,6.2,0.025,0.197,243.0,0.1,3.01,22.1,0.7490000000000001,0.121,0.146,0.063,0.872,0.142,0.961,0.034,10.562442823914463,0.17937550447680836,13.062105959803546,0.244,0.5579999999999999,0.9229999999999999,52.33,117.1,-0.032999999999999974
12031010301,"Jacksonville, FL",131483023,4294.0,37.7,0.146,0.017,0.727,0.201,0.026,0.496,0.482,5.5,0.016,0.307,424.0,0.335,2.25,26.9,0.8390000000000001,0.171,0.252,0.098,0.769,0.146,0.976,0.021,21.34745512387659,0.032658208657097884,3.2247509246878208,0.251,0.5760000000000001,1.036,52.45,140.6,-0.052000000000000025
12031010303,"Jacksonville, FL",9358401,7035.0,34.5,0.086,0.05,0.203,0.7120000000000001,0.0,0.486,0.6,5.3,0.005,0.39,984.0,0.057,2.34,22.1,0.8,0.102,0.444,0.058,0.8340000000000001,0.21,0.915,0.097,13.415561033164776,0.7517309848124696,105.14616759850321,0.237,0.5209999999999999,0.847,41.997,113.4,0.03
12031010304,"Jacksonville, FL",9238310,7086.0,38.5,0.1,0.041,0.057,0.887,0.0,0.47,0.672,6.0,0.0,0.379,977.0,0.14300000000000002,2.37,25.9,0.8740000000000001,0.166,0.332,0.041,0.8220000000000001,0.236,0.898,0.032,13.07186430479876,0.7670234057960817,105.75527342122099,0.20200000000000004,0.665,0.84,39.289,133.3,0.034
12031010401,"Jacksonville, FL",2114605,2851.0,34.8,0.153,0.057,0.378,0.551,0.006,0.467,0.627,5.6,0.01,0.446,503.0,0.151,2.55,29.5,0.931,0.236,0.29,0.017,0.728,0.063,0.96,0.031,10.968325585398192,1.3482423431326418,237.86948389888417,0.242,0.6819999999999999,0.8,42.472,98.5,0.015
12031010402,"Jacksonville, FL",6798762,3917.0,30.4,0.078,0.053,0.353,0.518,0.0,0.496,0.6,5.1,0.006999999999999999,0.645,1006.0,0.139,2.47,24.5,0.8370000000000001,0.282,0.172,0.07400000000000001,0.725,0.188,0.914,0.033,9.608785415795635,0.5761343020979407,147.96811537159266,0.28,0.521,0.912,31.855999999999998,82.6,-0.065
12031010500,"Jacksonville, FL",90544999,16148.0,33.5,0.086,0.047,0.314,0.62,0.001,0.46,0.816,6.3,0.01,0.228,1229.0,0.172,3.27,24.3,0.852,0.17600000000000002,0.257,0.036000000000000004,0.8640000000000001,0.177,0.944,0.02,17.591329618277353,0.17834226272397438,13.573361461962135,0.183,0.7439999999999999,0.88,44.648999999999994,154.0,-0.03
12031010600,"Jacksonville, FL",159127775,5652.0,45.4,0.16399999999999998,0.015,0.7809999999999999,0.185,0.006,0.487,0.64,6.4,0.0,0.105,204.0,0.0,2.75,29.6,0.882,0.116,0.24,0.021,0.932,0.099,0.967,0.014,18.60426634662623,0.035518626462287935,1.2819886408893733,0.16699999999999998,0.409,0.914,51.214,142.9,-0.023999999999999917
12031010700,"Jacksonville, FL",7271721,5402.0,43.9,0.19,0.0,0.032,0.955,0.0,0.431,0.917,6.0,0.02,0.262,497.0,0.113,2.86,27.1,0.8320000000000001,0.28,0.287,0.068,0.899,0.242,0.976,0.047,10.729472772267874,0.7428777864277246,68.34695665579028,0.18700000000000006,0.55,0.955,32.365,96.8,-0.007000000000000003
12031010800,"Jacksonville, FL",3172790,5452.0,37.8,0.187,0.015,0.045,0.929,0.0,0.514,0.905,5.7,0.021,0.378,729.0,0.0,3.49,25.7,0.7909999999999999,0.257,0.16,0.066,0.857,0.08199999999999999,0.988,0.02,11.144032296686568,1.7183614421376767,229.76623098282585,0.17700000000000002,0.62,1.035,27.916999999999998,83.0,-0.022
12031010900,"Jacksonville, FL",5144412,3292.0,43.3,0.174,0.004,0.108,0.873,0.003,0.454,0.87,5.7,0.066,0.181,256.0,0.114,2.51,25.8,0.893,0.184,0.254,0.045,0.916,0.149,0.992,0.02,9.935453786895827,0.6399176426771417,49.76273284488101,0.141,0.722,0.848,42.974,106.3,-0.010999999999999996
12031011000,"Jacksonville, FL",3947745,3677.0,41.9,0.141,0.001,0.213,0.735,0.0,0.47,0.931,5.6,0.097,0.41,615.0,0.065,2.85,25.0,0.782,0.306,0.191,0.078,0.857,0.14300000000000002,0.982,0.001,9.388642151377278,0.9314178094076492,155.78513809782547,0.154,0.807,0.873,32.75,85.6,-0.057
12031011100,"Jacksonville, FL",2813825,3427.0,36.0,0.1,0.002,0.128,0.848,0.0,0.472,0.9,5.4,0.059,0.332,377.0,0.152,2.84,23.0,0.736,0.32,0.271,0.04,0.871,0.151,1.0,0.006,7.457196305084146,1.2179151155455652,133.98132435385995,0.21600000000000005,0.527,0.938,41.42,84.3,-0.02100000000000001
12031011200,"Jacksonville, FL",2073670,2586.0,47.7,0.18,0.024,0.085,0.89,0.001,0.489,0.928,5.7,0.023,0.246,248.0,0.17600000000000002,2.35,29.7,0.79,0.134,0.345,0.036000000000000004,0.931,0.16399999999999998,0.99,0.005,7.727172003052454,1.24706438343613,119.59472818722362,0.103,0.623,1.084,38.145,95.4,-0.027000000000000003
12031011300,"Jacksonville, FL",2536930,3088.0,33.6,0.182,0.0,0.004,0.991,0.0,0.423,0.5429999999999999,5.0,0.011,0.406,416.0,0.061,3.25,25.2,0.784,0.407,0.16699999999999998,0.025,0.851,0.122,0.997,0.008,8.407958031794847,1.2172192374247617,163.97772110385387,0.198,0.682,0.614,25.517,87.8,-0.006000000000000001
12031011400,"Jacksonville, FL",2375043,2419.0,45.2,0.295,0.032,0.006999999999999999,0.961,0.0,0.4320000000000001,0.975,5.3,0.027000000000000003,0.23,207.0,0.0,3.3,27.7,0.737,0.295,0.17600000000000002,0.057,0.8909999999999999,0.187,1.0,0.01,7.9825974717831825,1.0185078754363606,87.15631674879151,0.11899999999999998,0.561,1.063,27.548000000000002,79.3,0.0010000000000000009
12031011500,"Jacksonville, FL",4069503,4329.0,32.6,0.125,0.009000000000000001,0.037000000000000005,0.954,0.0,0.359,0.71,4.9,0.014,0.513,753.0,0.0,2.58,21.8,0.68,0.343,0.198,0.056,0.861,0.073,0.981,0.003,6.219530117199602,1.063766263349603,185.03488018070016,0.245,0.62,0.698,23.871,64.0,-0.037000000000000005
12031011600,"Jacksonville, FL",4021161,3722.0,37.9,0.18600000000000005,0.0,0.03,0.97,0.0,0.383,0.767,5.2,0.018000000000000002,0.459,709.0,0.06,2.63,19.8,0.777,0.399,0.199,0.026,0.809,0.161,0.977,0.011,6.996449864440709,0.9256033269993416,176.31723773308258,0.208,0.789,0.6970000000000001,19.62,74.3,0.042
12031011700,"Jacksonville, FL",17703594,3533.0,34.7,0.083,0.094,0.602,0.275,0.011,0.525,0.6629999999999999,5.3,0.0,0.345,397.0,0.129,3.48,23.8,0.715,0.302,0.14,0.073,0.769,0.095,0.875,0.061,11.113214000361971,0.19956399813506795,22.424825151322388,0.206,0.613,0.828,43.611000000000004,120.5,0.055
12031011800,"Jacksonville, FL",11218681,3290.0,38.0,0.111,0.033,0.474,0.455,0.0,0.49,0.883,5.6,0.106,0.405,450.0,0.0,2.89,21.7,0.7090000000000001,0.325,0.104,0.033,0.8190000000000001,0.037000000000000005,0.98,0.009000000000000001,8.200860941218275,0.2932608566015916,40.11166731632712,0.244,0.7360000000000001,0.9279999999999999,28.397,77.2,0.02199999999999996
12031011901,"Jacksonville, FL",24184909,7592.0,35.1,0.115,0.065,0.7609999999999999,0.135,0.018000000000000002,0.512,0.6920000000000001,6.0,0.051,0.246,628.0,0.063,2.63,24.6,0.853,0.14300000000000002,0.289,0.044,0.919,0.161,0.927,0.08900000000000001,14.41980504042938,0.3139147639546628,25.966605869800873,0.204,0.575,0.779,46.662,112.4,0.07099999999999994
12031011902,"Jacksonville, FL",11742013,11752.0,36.1,0.09,0.092,0.536,0.28300000000000003,0.046,0.47,0.8140000000000001,6.3,0.004,0.196,701.0,0.0,3.15,25.4,0.826,0.226,0.262,0.062,0.8109999999999999,0.179,0.85,0.096,15.777526911089275,1.0008505355938544,59.70015533111742,0.207,0.799,1.153,56.875,144.6,-0.035
12031011903,"Jacksonville, FL",7119251,5302.0,43.2,0.138,0.026,0.685,0.22,0.041,0.5,0.879,6.7,0.003,0.163,293.0,0.0,3.44,22.9,0.8240000000000001,0.14,0.22,0.068,0.8909999999999999,0.136,0.907,0.073,15.078754047978805,0.7447412656190938,41.156014867294324,0.185,0.7290000000000001,1.11,66.788,139.9,-0.06700000000000003
12031012000,"Jacksonville, FL",5292010,5294.0,35.2,0.139,0.068,0.6679999999999999,0.23,0.009000000000000001,0.445,0.6759999999999999,6.0,0.004,0.416,792.0,0.057,3.18,21.8,0.835,0.16899999999999998,0.308,0.038,0.7859999999999999,0.046,0.91,0.047,11.028800651972434,1.0003760385940312,149.6595811421369,0.226,0.483,1.03,45.36600000000001,100.2,-0.02100000000000001
